UID,Chargeability,Start Date,End Date,Client,Project Name,Required Skills,Location,Local Requirement
4161,No,2020-01-01 00:00:00,2020-01-15 00:00:00,A,Cyber Integration,Oracle,Boston,Yes
4162,No,2020-01-01 00:00:00,2020-01-15 00:00:00,E,Avande,Python,Denver,Yes
4163,No,2020-10-01 00:00:00,2020-07-15 00:00:00,E,Application Security F/P Analysis,Oracle,NYC,No
4164,No,2020-11-01 00:00:00,2020-10-15 00:00:00,F,Chevron Cloud Security,Cloud,NYC,Yes
4165,No,2020-07-01 00:00:00,2020-08-15 00:00:00,F,Cyber Integration,Cloud,NYC,Yes
4166,No,2020-02-01 00:00:00,2020-07-15 00:00:00,G,Cyber Integration,ML,Denver,Yes
4167,Yes,2020-12-01 00:00:00,2020-03-15 00:00:00,H,AT&T Application Scanning,Java,NYC,Yes
4168,Yes,2020-08-01 00:00:00,2020-12-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),ML,Boston,No
4169,Yes,2020-02-01 00:00:00,2020-01-15 00:00:00,E,Malware Analysis & Countermeasures (MAC),Oracle,DC,Yes
4170,No,2020-02-01 00:00:00,2020-12-15 00:00:00,F,Malware Analysis & Countermeasures (MAC),Cloud,Chicago,Yes
4171,Yes,2020-09-01 00:00:00,2020-10-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),Java,NYC,No
4172,No,2020-09-01 00:00:00,2020-07-15 00:00:00,A,Avande,Cloud,DC,Yes
4173,Yes,2020-01-01 00:00:00,2020-09-15 00:00:00,G,iDefense- Zaim,Cloud,DC,Yes
4174,No,2020-02-01 00:00:00,2020-02-15 00:00:00,A,Application Security F/P Analysis,Cloud,DC,No
4175,No,2020-09-01 00:00:00,2020-02-15 00:00:00,G,iDefense- Odin,ML,Boston,No
4176,Yes,2020-05-01 00:00:00,2020-11-15 00:00:00,C,Journey2Cloud,Python,DC,Yes
4177,Yes,2020-01-01 00:00:00,2020-12-15 00:00:00,C,Application Security F/P Analysis,ML,Denver,No
4178,No,2020-11-01 00:00:00,2020-12-15 00:00:00,F,Avande,Cloud,NYC,Yes
4179,Yes,2020-11-01 00:00:00,2020-05-15 00:00:00,H,Chevron Cloud Security,Oracle,DC,No
4180,No,2020-12-01 00:00:00,2020-09-15 00:00:00,B,Journey2Cloud,Python,NYC,Yes
4181,Yes,2020-02-01 00:00:00,2020-09-15 00:00:00,B,iDefense- Zaim,ML,DC,No
4182,Yes,2020-06-01 00:00:00,2020-04-15 00:00:00,D,iDefense- Odin,Cloud,Chicago,Yes
4183,Yes,2020-03-01 00:00:00,2020-01-15 00:00:00,F,iDefense- Zaim,ML,Chicago,No
4184,Yes,2020-09-01 00:00:00,2020-11-15 00:00:00,B,iDefense- Odin,Oracle,NYC,No
4185,Yes,2020-05-01 00:00:00,2020-05-15 00:00:00,H,Cloud Security Enablement Phase 1,Oracle,NYC,Yes
4186,Yes,2020-08-01 00:00:00,2020-11-15 00:00:00,B,Journey2Cloud,Java,Denver,Yes
4187,Yes,2020-09-01 00:00:00,2020-07-15 00:00:00,H,Chevron Cloud Security,Oracle,Chicago,Yes
4188,Yes,2020-07-01 00:00:00,2020-10-15 00:00:00,A,iDefense- Odin,Oracle,Boston,Yes
4189,Yes,2020-08-01 00:00:00,2020-02-15 00:00:00,G,Journey2Cloud,ML,Denver,Yes
4190,No,2020-08-01 00:00:00,2020-10-15 00:00:00,H,Cyber Integration,ML,DC,Yes
4191,No,2020-05-01 00:00:00,2020-09-15 00:00:00,E,Cloud Security Enablement Phase 1,Cloud,Boston,No
4192,Yes,2020-07-01 00:00:00,2020-04-15 00:00:00,F,Cyber Integration,Python,Denver,Yes
4193,No,2020-03-01 00:00:00,2020-10-15 00:00:00,D,iDefense- Odin,ML,NYC,Yes
4194,Yes,2020-08-01 00:00:00,2020-04-15 00:00:00,C,Malware Analysis & Countermeasures (MAC),ML,Boston,No
4195,No,2020-10-01 00:00:00,2020-12-15 00:00:00,H,Chevron Cloud Security,ML,Boston,No
4196,Yes,2020-09-01 00:00:00,2020-06-15 00:00:00,A,Avande,ML,NYC,No
4197,Yes,2020-12-01 00:00:00,2020-07-15 00:00:00,H,AT&T Application Scanning,Python,DC,No
4198,No,2020-05-01 00:00:00,2020-04-15 00:00:00,H,iDefense- Odin,Python,Denver,Yes
4199,No,2020-10-01 00:00:00,2020-03-15 00:00:00,A,Cloud Security Enablement Phase 1,ML,Chicago,Yes
4200,Yes,2020-03-01 00:00:00,2020-12-15 00:00:00,G,AT&T Application Scanning,Java,Chicago,No
4201,Yes,2020-05-01 00:00:00,2020-06-15 00:00:00,F,AT&T Application Scanning,Cloud,DC,Yes
4202,Yes,2020-11-01 00:00:00,2020-12-15 00:00:00,A,Cloud Security Enablement Phase 1,Oracle,NYC,Yes
4203,Yes,2020-04-01 00:00:00,2020-02-15 00:00:00,G,Application Security F/P Analysis,Cloud,Denver,No
4204,Yes,2020-01-01 00:00:00,2020-07-15 00:00:00,G,iDefense- Zaim,Java,DC,Yes
4205,No,2020-09-01 00:00:00,2020-10-15 00:00:00,A,Avande,ML,Boston,Yes
4206,Yes,2020-01-01 00:00:00,2020-09-15 00:00:00,B,iDefense- Odin,Cloud,Chicago,Yes
4207,No,2020-09-01 00:00:00,2020-10-15 00:00:00,D,Avande,Python,Boston,No
4208,No,2020-11-01 00:00:00,2020-05-15 00:00:00,D,Cloud Security Enablement Phase 1,Java,Chicago,No
4209,No,2020-09-01 00:00:00,2020-11-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Oracle,NYC,No
4210,No,2020-11-01 00:00:00,2020-11-15 00:00:00,F,Journey2Cloud,ML,NYC,No
4211,No,2020-03-01 00:00:00,2020-11-15 00:00:00,E,Cloud Security Enablement Phase 1,Java,Denver,No
4212,No,2020-06-01 00:00:00,2020-02-15 00:00:00,F,Cyber Integration,Java,DC,No
4213,No,2020-05-01 00:00:00,2020-09-15 00:00:00,G,Avande,Oracle,NYC,Yes
4214,No,2020-04-01 00:00:00,2020-11-15 00:00:00,E,Avande,Oracle,Boston,No
4215,Yes,2020-10-01 00:00:00,2020-12-15 00:00:00,F,Cloud Security Enablement Phase 1,ML,Denver,No
4216,Yes,2020-02-01 00:00:00,2020-08-15 00:00:00,C,Application Security F/P Analysis,Python,Boston,No
4217,Yes,2020-05-01 00:00:00,2020-09-15 00:00:00,E,Journey2Cloud,Java,Boston,No
4218,Yes,2020-06-01 00:00:00,2020-11-15 00:00:00,B,Cloud Security Enablement Phase 1,Java,Denver,Yes
4219,Yes,2020-06-01 00:00:00,2020-06-15 00:00:00,G,Malware Analysis & Countermeasures (MAC),Oracle,NYC,Yes
4220,No,2020-01-01 00:00:00,2020-05-15 00:00:00,E,Journey2Cloud,Java,NYC,Yes
4221,No,2020-04-01 00:00:00,2020-08-15 00:00:00,C,Chevron Cloud Security,Oracle,Boston,Yes
4222,No,2020-11-01 00:00:00,2020-07-15 00:00:00,E,iDefense- Zaim,ML,Denver,No
4223,Yes,2020-09-01 00:00:00,2020-08-15 00:00:00,D,Journey2Cloud,Java,NYC,No
4224,Yes,2020-10-01 00:00:00,2020-02-15 00:00:00,A,Avande,Python,Boston,Yes
4225,Yes,2020-07-01 00:00:00,2020-10-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),Oracle,Chicago,Yes
4226,No,2020-05-01 00:00:00,2020-07-15 00:00:00,F,AT&T Application Scanning,Java,DC,Yes
4227,Yes,2020-05-01 00:00:00,2020-11-15 00:00:00,B,Chevron Cloud Security,Cloud,Denver,No
4228,No,2020-10-01 00:00:00,2020-11-15 00:00:00,E,Chevron Cloud Security,Python,Boston,Yes
4229,Yes,2020-12-01 00:00:00,2020-06-15 00:00:00,G,Cyber Integration,Oracle,Boston,No
4230,No,2020-06-01 00:00:00,2020-08-15 00:00:00,F,Journey2Cloud,Python,Boston,No
4231,Yes,2020-04-01 00:00:00,2020-02-15 00:00:00,C,Journey2Cloud,Python,NYC,Yes
4232,No,2020-07-01 00:00:00,2020-09-15 00:00:00,G,Chevron Cloud Security,ML,NYC,Yes
4233,Yes,2020-06-01 00:00:00,2020-11-15 00:00:00,F,Cyber Integration,Oracle,DC,No
4234,Yes,2020-02-01 00:00:00,2020-05-15 00:00:00,C,Application Security F/P Analysis,Python,Boston,No
4235,No,2020-09-01 00:00:00,2020-02-15 00:00:00,H,Avande,Java,Boston,No
4236,Yes,2020-03-01 00:00:00,2020-01-15 00:00:00,D,Cloud Security Enablement Phase 1,ML,DC,No
4237,No,2020-02-01 00:00:00,2020-01-15 00:00:00,D,iDefense- Zaim,Oracle,Chicago,Yes
4238,No,2020-08-01 00:00:00,2020-12-15 00:00:00,F,Chevron Cloud Security,Java,NYC,Yes
4239,Yes,2020-02-01 00:00:00,2020-01-15 00:00:00,D,Journey2Cloud,Cloud,NYC,No
4240,No,2020-11-01 00:00:00,2020-10-15 00:00:00,H,Cyber Integration,Cloud,Chicago,Yes
4241,No,2020-09-01 00:00:00,2020-01-15 00:00:00,H,Chevron Cloud Security,Java,Denver,Yes
4242,Yes,2020-02-01 00:00:00,2020-10-15 00:00:00,A,AT&T Application Scanning,Java,Denver,No
4243,No,2020-09-01 00:00:00,2020-11-15 00:00:00,C,iDefense- Zaim,Cloud,NYC,No
4244,Yes,2020-02-01 00:00:00,2020-02-15 00:00:00,B,Avande,Java,Boston,No
4245,Yes,2020-05-01 00:00:00,2020-06-15 00:00:00,F,AT&T Application Scanning,Cloud,Chicago,Yes
4246,Yes,2020-04-01 00:00:00,2020-10-15 00:00:00,C,iDefense- Zaim,Cloud,DC,Yes
4247,Yes,2020-09-01 00:00:00,2020-12-15 00:00:00,A,AT&T Application Scanning,Python,Denver,Yes
4248,Yes,2020-03-01 00:00:00,2020-12-15 00:00:00,G,Cloud Security Enablement Phase 1,ML,DC,Yes
4249,Yes,2020-05-01 00:00:00,2020-06-15 00:00:00,C,Journey2Cloud,Oracle,Denver,No
4250,Yes,2020-06-01 00:00:00,2020-12-15 00:00:00,D,Chevron Cloud Security,ML,Denver,No
4251,Yes,2020-06-01 00:00:00,2020-09-15 00:00:00,B,Journey2Cloud,Java,NYC,No
4252,No,2020-01-01 00:00:00,2020-08-15 00:00:00,D,AT&T Application Scanning,Python,Denver,No
4253,Yes,2020-11-01 00:00:00,2020-10-15 00:00:00,E,Application Security F/P Analysis,Python,Boston,No
4254,Yes,2020-01-01 00:00:00,2020-06-15 00:00:00,G,iDefense- Zaim,Oracle,DC,Yes
4255,No,2020-12-01 00:00:00,2020-12-15 00:00:00,D,iDefense- Zaim,ML,Chicago,Yes
4256,Yes,2020-06-01 00:00:00,2020-04-15 00:00:00,G,Avande,Cloud,DC,No
4257,Yes,2020-05-01 00:00:00,2020-09-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Oracle,NYC,No
4258,Yes,2020-12-01 00:00:00,2020-07-15 00:00:00,H,AT&T Application Scanning,Python,Denver,Yes
4259,Yes,2020-09-01 00:00:00,2020-05-15 00:00:00,F,Application Security F/P Analysis,Oracle,Denver,Yes
4260,Yes,2020-08-01 00:00:00,2020-02-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Cloud,Denver,Yes
4261,Yes,2020-01-01 00:00:00,2020-07-15 00:00:00,C,iDefense- Zaim,Java,Denver,Yes
4262,Yes,2020-11-01 00:00:00,2020-09-15 00:00:00,F,Cloud Security Enablement Phase 1,ML,NYC,No
4263,Yes,2020-01-01 00:00:00,2020-12-15 00:00:00,C,Cyber Integration,Python,Boston,Yes
4264,Yes,2020-12-01 00:00:00,2020-12-15 00:00:00,B,Chevron Cloud Security,Oracle,Boston,No
4265,Yes,2020-04-01 00:00:00,2020-09-15 00:00:00,F,Application Security F/P Analysis,Cloud,DC,Yes
4266,No,2020-09-01 00:00:00,2020-05-15 00:00:00,E,AT&T Application Scanning,Oracle,DC,Yes
4267,No,2020-01-01 00:00:00,2020-12-15 00:00:00,H,Chevron Cloud Security,Python,Boston,No
4268,Yes,2020-05-01 00:00:00,2020-06-15 00:00:00,F,AT&T Application Scanning,Java,Chicago,No
4269,Yes,2020-10-01 00:00:00,2020-04-15 00:00:00,H,Chevron Cloud Security,Java,Boston,No
4270,Yes,2020-02-01 00:00:00,2020-10-15 00:00:00,D,Journey2Cloud,Oracle,DC,Yes
4271,Yes,2020-02-01 00:00:00,2020-08-15 00:00:00,G,Avande,Java,NYC,Yes
4272,Yes,2020-08-01 00:00:00,2020-12-15 00:00:00,B,iDefense- Zaim,Java,Denver,No
4273,No,2020-03-01 00:00:00,2020-09-15 00:00:00,H,Cloud Security Enablement Phase 1,Python,Boston,No
4274,Yes,2020-06-01 00:00:00,2020-04-15 00:00:00,B,iDefense- Zaim,Oracle,Denver,Yes
4275,No,2020-07-01 00:00:00,2020-07-15 00:00:00,D,Cloud Security Enablement Phase 1,Cloud,Denver,Yes
4276,No,2020-02-01 00:00:00,2020-03-15 00:00:00,C,Avande,ML,Boston,Yes
4277,No,2020-07-01 00:00:00,2020-03-15 00:00:00,G,iDefense- Zaim,Java,Boston,No
4278,No,2020-05-01 00:00:00,2020-12-15 00:00:00,B,Cyber Integration,Cloud,DC,Yes
4279,Yes,2020-10-01 00:00:00,2020-09-15 00:00:00,H,iDefense- Odin,ML,Denver,Yes
4280,Yes,2020-01-01 00:00:00,2020-08-15 00:00:00,C,iDefense- Odin,Java,NYC,Yes
4281,No,2020-01-01 00:00:00,2020-03-15 00:00:00,C,Chevron Cloud Security,Cloud,DC,No
4282,No,2020-02-01 00:00:00,2020-02-15 00:00:00,C,Cyber Integration,Python,DC,Yes
4283,Yes,2020-12-01 00:00:00,2020-01-15 00:00:00,H,Cyber Integration,Cloud,Denver,No
4284,No,2020-03-01 00:00:00,2020-02-15 00:00:00,E,iDefense- Odin,Python,DC,Yes
4285,Yes,2020-08-01 00:00:00,2020-05-15 00:00:00,B,Avande,Cloud,Denver,No
4286,No,2020-07-01 00:00:00,2020-09-15 00:00:00,D,Application Security F/P Analysis,Oracle,Boston,No
4287,Yes,2020-12-01 00:00:00,2020-03-15 00:00:00,B,iDefense- Zaim,Java,Denver,No
4288,No,2020-05-01 00:00:00,2020-01-15 00:00:00,A,Journey2Cloud,Python,DC,No
4289,Yes,2020-08-01 00:00:00,2020-06-15 00:00:00,C,iDefense- Odin,Cloud,Boston,Yes
4290,No,2020-02-01 00:00:00,2020-08-15 00:00:00,D,Chevron Cloud Security,Java,Denver,Yes
4291,No,2020-09-01 00:00:00,2020-01-15 00:00:00,F,Cloud Security Enablement Phase 1,Java,Boston,Yes
4292,No,2020-03-01 00:00:00,2020-03-15 00:00:00,D,Cyber Integration,Java,NYC,Yes
4293,No,2020-11-01 00:00:00,2020-04-15 00:00:00,H,Cyber Integration,ML,Boston,No
4294,No,2020-04-01 00:00:00,2020-07-15 00:00:00,F,Application Security F/P Analysis,Java,DC,Yes
4295,Yes,2020-03-01 00:00:00,2020-01-15 00:00:00,C,Journey2Cloud,Python,Chicago,No
4296,No,2020-05-01 00:00:00,2020-02-15 00:00:00,A,Cyber Integration,Oracle,Chicago,Yes
4297,Yes,2020-04-01 00:00:00,2020-07-15 00:00:00,F,Chevron Cloud Security,Python,NYC,Yes
4298,No,2020-05-01 00:00:00,2020-09-15 00:00:00,G,AT&T Application Scanning,Cloud,NYC,Yes
4299,Yes,2020-05-01 00:00:00,2020-08-15 00:00:00,D,Chevron Cloud Security,Oracle,Boston,No
4300,No,2020-07-01 00:00:00,2020-08-15 00:00:00,H,Cyber Integration,ML,Denver,No
4301,No,2020-08-01 00:00:00,2020-05-15 00:00:00,B,Avande,ML,Boston,No
4302,No,2020-09-01 00:00:00,2020-02-15 00:00:00,F,Application Security F/P Analysis,Cloud,Denver,No
4303,No,2020-09-01 00:00:00,2020-04-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),Python,Chicago,Yes
4304,No,2020-06-01 00:00:00,2020-06-15 00:00:00,H,iDefense- Odin,Java,Chicago,No
4305,Yes,2020-10-01 00:00:00,2020-10-15 00:00:00,D,Avande,Python,Denver,No
4306,Yes,2020-11-01 00:00:00,2020-11-15 00:00:00,C,Cyber Integration,Java,Denver,No
4307,Yes,2020-06-01 00:00:00,2020-02-15 00:00:00,G,Cloud Security Enablement Phase 1,Python,Boston,Yes
4308,No,2020-12-01 00:00:00,2020-03-15 00:00:00,A,Cloud Security Enablement Phase 1,Python,DC,Yes
4309,No,2020-12-01 00:00:00,2020-12-15 00:00:00,H,iDefense- Odin,Cloud,DC,No
4310,Yes,2020-04-01 00:00:00,2020-05-15 00:00:00,E,Avande,Oracle,Boston,Yes
4311,No,2020-10-01 00:00:00,2020-12-15 00:00:00,A,Cloud Security Enablement Phase 1,Cloud,DC,No
4312,No,2020-03-01 00:00:00,2020-02-15 00:00:00,D,Chevron Cloud Security,Oracle,Denver,No
4313,Yes,2020-09-01 00:00:00,2020-07-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Cloud,NYC,Yes
4314,Yes,2020-05-01 00:00:00,2020-03-15 00:00:00,D,Cloud Security Enablement Phase 1,Java,DC,Yes
4315,No,2020-11-01 00:00:00,2020-11-15 00:00:00,H,Chevron Cloud Security,ML,DC,No
4316,Yes,2020-10-01 00:00:00,2020-08-15 00:00:00,F,iDefense- Zaim,Python,Chicago,Yes
4317,No,2020-06-01 00:00:00,2020-12-15 00:00:00,F,Application Security F/P Analysis,Cloud,DC,No
4318,No,2020-09-01 00:00:00,2020-02-15 00:00:00,G,iDefense- Odin,Java,Boston,No
4319,Yes,2020-02-01 00:00:00,2020-06-15 00:00:00,D,iDefense- Odin,Python,NYC,No
4320,Yes,2020-08-01 00:00:00,2020-02-15 00:00:00,B,Chevron Cloud Security,Python,Denver,Yes
4321,Yes,2020-08-01 00:00:00,2020-04-15 00:00:00,C,AT&T Application Scanning,Oracle,DC,No
4322,No,2020-02-01 00:00:00,2020-09-15 00:00:00,C,iDefense- Zaim,Cloud,Denver,No
4323,Yes,2020-07-01 00:00:00,2020-09-15 00:00:00,G,Application Security F/P Analysis,ML,Boston,No
4324,No,2020-07-01 00:00:00,2020-11-15 00:00:00,G,Journey2Cloud,ML,DC,Yes
4325,No,2020-10-01 00:00:00,2020-08-15 00:00:00,B,Application Security F/P Analysis,Cloud,Denver,Yes
4326,Yes,2020-05-01 00:00:00,2020-04-15 00:00:00,F,Malware Analysis & Countermeasures (MAC),Cloud,NYC,No
4327,Yes,2020-04-01 00:00:00,2020-10-15 00:00:00,D,Journey2Cloud,Python,Boston,Yes
4328,No,2020-03-01 00:00:00,2020-10-15 00:00:00,B,iDefense- Odin,ML,Chicago,Yes
4329,Yes,2020-09-01 00:00:00,2020-10-15 00:00:00,C,Chevron Cloud Security,ML,Chicago,No
4330,No,2020-02-01 00:00:00,2020-01-15 00:00:00,B,AT&T Application Scanning,Cloud,Chicago,Yes
4331,Yes,2020-10-01 00:00:00,2020-02-15 00:00:00,B,Cloud Security Enablement Phase 1,ML,Chicago,No
4332,No,2020-07-01 00:00:00,2020-12-15 00:00:00,D,Cyber Integration,Python,DC,Yes
4333,No,2020-04-01 00:00:00,2020-07-15 00:00:00,D,Malware Analysis & Countermeasures (MAC),ML,Denver,Yes
4334,Yes,2020-09-01 00:00:00,2020-10-15 00:00:00,H,iDefense- Odin,Java,Denver,No
4335,Yes,2020-02-01 00:00:00,2020-03-15 00:00:00,F,iDefense- Zaim,Cloud,NYC,Yes
4336,Yes,2020-02-01 00:00:00,2020-07-15 00:00:00,D,Journey2Cloud,Python,NYC,No
4337,Yes,2020-09-01 00:00:00,2020-06-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Python,Denver,No
4338,Yes,2020-06-01 00:00:00,2020-02-15 00:00:00,A,Avande,Java,DC,No
4339,No,2020-11-01 00:00:00,2020-03-15 00:00:00,E,Journey2Cloud,Oracle,NYC,Yes
4340,No,2020-03-01 00:00:00,2020-07-15 00:00:00,A,Avande,ML,NYC,Yes
4341,Yes,2020-10-01 00:00:00,2020-03-15 00:00:00,H,iDefense- Odin,Java,DC,No
4342,Yes,2020-08-01 00:00:00,2020-04-15 00:00:00,A,iDefense- Odin,Oracle,Denver,No
4343,No,2020-07-01 00:00:00,2020-04-15 00:00:00,H,iDefense- Odin,Python,Denver,No
4344,Yes,2020-10-01 00:00:00,2020-04-15 00:00:00,C,AT&T Application Scanning,Java,Chicago,No
4345,No,2020-11-01 00:00:00,2020-06-15 00:00:00,G,Cloud Security Enablement Phase 1,Cloud,DC,No
4346,No,2020-08-01 00:00:00,2020-03-15 00:00:00,E,Application Security F/P Analysis,Cloud,Denver,Yes
4347,Yes,2020-01-01 00:00:00,2020-08-15 00:00:00,C,iDefense- Zaim,Oracle,NYC,Yes
4348,No,2020-11-01 00:00:00,2020-01-15 00:00:00,D,Cloud Security Enablement Phase 1,ML,Denver,No
4349,Yes,2020-10-01 00:00:00,2020-01-15 00:00:00,G,Avande,Oracle,NYC,No
4350,Yes,2020-07-01 00:00:00,2020-01-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),ML,NYC,No
4351,Yes,2020-02-01 00:00:00,2020-08-15 00:00:00,H,Application Security F/P Analysis,Python,Denver,Yes
4352,Yes,2020-05-01 00:00:00,2020-12-15 00:00:00,G,iDefense- Zaim,Java,Boston,No
4353,No,2020-02-01 00:00:00,2020-08-15 00:00:00,E,Avande,Python,DC,Yes
4354,No,2020-04-01 00:00:00,2020-01-15 00:00:00,E,Application Security F/P Analysis,Python,Denver,No
4355,No,2020-12-01 00:00:00,2020-07-15 00:00:00,H,iDefense- Odin,Python,DC,Yes
4356,Yes,2020-12-01 00:00:00,2020-02-15 00:00:00,E,Avande,ML,NYC,Yes
4357,No,2020-05-01 00:00:00,2020-06-15 00:00:00,G,AT&T Application Scanning,ML,Denver,Yes
4358,Yes,2020-07-01 00:00:00,2020-09-15 00:00:00,B,Application Security F/P Analysis,ML,Denver,No
4359,No,2020-04-01 00:00:00,2020-04-15 00:00:00,B,iDefense- Zaim,ML,Denver,No
4360,Yes,2020-11-01 00:00:00,2020-07-15 00:00:00,B,AT&T Application Scanning,Python,Boston,No
4361,Yes,2020-01-01 00:00:00,2020-05-15 00:00:00,G,Cloud Security Enablement Phase 1,Oracle,DC,No
4362,No,2020-03-01 00:00:00,2020-11-15 00:00:00,E,iDefense- Odin,Python,DC,No
4363,No,2020-02-01 00:00:00,2020-08-15 00:00:00,H,Journey2Cloud,Java,NYC,No
4364,Yes,2020-01-01 00:00:00,2020-12-15 00:00:00,G,Chevron Cloud Security,Oracle,NYC,Yes
4365,Yes,2020-01-01 00:00:00,2020-06-15 00:00:00,F,Chevron Cloud Security,Python,Denver,Yes
4366,No,2020-12-01 00:00:00,2020-11-15 00:00:00,C,AT&T Application Scanning,Oracle,Chicago,No
4367,Yes,2020-04-01 00:00:00,2020-11-15 00:00:00,H,Cloud Security Enablement Phase 1,Python,DC,No
4368,No,2020-01-01 00:00:00,2020-06-15 00:00:00,F,Application Security F/P Analysis,Python,Boston,Yes
4369,Yes,2020-10-01 00:00:00,2020-05-15 00:00:00,F,Cyber Integration,Java,Denver,No
4370,No,2020-02-01 00:00:00,2020-12-15 00:00:00,B,iDefense- Odin,Python,DC,Yes
4371,No,2020-02-01 00:00:00,2020-11-15 00:00:00,F,Cyber Integration,ML,NYC,Yes
4372,Yes,2020-07-01 00:00:00,2020-07-15 00:00:00,E,Cloud Security Enablement Phase 1,Oracle,Boston,Yes
4373,Yes,2020-06-01 00:00:00,2020-08-15 00:00:00,H,iDefense- Odin,Java,Denver,Yes
4374,Yes,2020-11-01 00:00:00,2020-04-15 00:00:00,E,Journey2Cloud,Java,NYC,No
4375,Yes,2020-07-01 00:00:00,2020-09-15 00:00:00,F,Cloud Security Enablement Phase 1,Cloud,DC,No
4376,Yes,2020-02-01 00:00:00,2020-04-15 00:00:00,B,Journey2Cloud,Oracle,NYC,Yes
4377,Yes,2020-01-01 00:00:00,2020-12-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),Cloud,Denver,Yes
4378,No,2020-12-01 00:00:00,2020-01-15 00:00:00,B,Chevron Cloud Security,Python,DC,No
4379,Yes,2020-09-01 00:00:00,2020-04-15 00:00:00,E,Chevron Cloud Security,ML,Boston,Yes
4380,Yes,2020-09-01 00:00:00,2020-11-15 00:00:00,G,Malware Analysis & Countermeasures (MAC),Python,Denver,No
4381,Yes,2020-07-01 00:00:00,2020-11-15 00:00:00,B,Malware Analysis & Countermeasures (MAC),Cloud,Boston,Yes
4382,No,2020-04-01 00:00:00,2020-02-15 00:00:00,D,Malware Analysis & Countermeasures (MAC),Java,Chicago,No
4383,No,2020-06-01 00:00:00,2020-02-15 00:00:00,H,Malware Analysis & Countermeasures (MAC),Java,DC,Yes
4384,Yes,2020-01-01 00:00:00,2020-01-15 00:00:00,F,Cloud Security Enablement Phase 1,Oracle,Chicago,Yes
4385,Yes,2020-12-01 00:00:00,2020-07-15 00:00:00,A,iDefense- Odin,Python,Boston,Yes
4386,No,2020-07-01 00:00:00,2020-05-15 00:00:00,H,Journey2Cloud,Python,NYC,Yes
4387,Yes,2020-04-01 00:00:00,2020-09-15 00:00:00,G,Malware Analysis & Countermeasures (MAC),Java,Denver,No
4388,No,2020-06-01 00:00:00,2020-07-15 00:00:00,E,iDefense- Odin,Cloud,Chicago,Yes
4389,No,2020-12-01 00:00:00,2020-01-15 00:00:00,A,Application Security F/P Analysis,Oracle,NYC,Yes
4390,Yes,2020-12-01 00:00:00,2020-01-15 00:00:00,B,iDefense- Odin,Oracle,DC,Yes
4391,Yes,2020-05-01 00:00:00,2020-04-15 00:00:00,G,Journey2Cloud,Oracle,Boston,Yes
4392,No,2020-08-01 00:00:00,2020-12-15 00:00:00,F,Application Security F/P Analysis,Cloud,NYC,No
4393,No,2020-04-01 00:00:00,2020-07-15 00:00:00,H,Cyber Integration,Python,Chicago,Yes
4394,No,2020-05-01 00:00:00,2020-05-15 00:00:00,E,iDefense- Zaim,Oracle,Denver,No
4395,Yes,2020-10-01 00:00:00,2020-12-15 00:00:00,G,Journey2Cloud,Cloud,Denver,Yes
4396,No,2020-11-01 00:00:00,2020-04-15 00:00:00,A,Malware Analysis & Countermeasures (MAC),Python,NYC,Yes
4397,Yes,2020-07-01 00:00:00,2020-05-15 00:00:00,F,Application Security F/P Analysis,Cloud,NYC,Yes
4398,Yes,2020-10-01 00:00:00,2020-12-15 00:00:00,E,iDefense- Zaim,Python,NYC,No
4399,Yes,2020-10-01 00:00:00,2020-10-15 00:00:00,E,Cyber Integration,Python,DC,No
4400,Yes,2020-12-01 00:00:00,2020-11-15 00:00:00,F,Avande,Oracle,NYC,No
4401,Yes,2020-06-01 00:00:00,2020-03-15 00:00:00,G,iDefense- Odin,ML,Chicago,No
4402,Yes,2020-01-01 00:00:00,2020-05-15 00:00:00,H,Application Security F/P Analysis,ML,NYC,No
4403,Yes,2020-02-01 00:00:00,2020-12-15 00:00:00,G,iDefense- Zaim,Java,DC,No
4404,No,2020-04-01 00:00:00,2020-06-15 00:00:00,E,Malware Analysis & Countermeasures (MAC),ML,Chicago,No
4405,Yes,2020-12-01 00:00:00,2020-04-15 00:00:00,D,Application Security F/P Analysis,Python,Boston,No
4406,No,2020-01-01 00:00:00,2020-06-15 00:00:00,G,iDefense- Zaim,Oracle,Denver,No
4407,No,2020-06-01 00:00:00,2020-04-15 00:00:00,E,Journey2Cloud,Oracle,Boston,Yes
4408,Yes,2020-08-01 00:00:00,2020-10-15 00:00:00,B,Avande,ML,DC,Yes
4409,No,2020-02-01 00:00:00,2020-09-15 00:00:00,G,Malware Analysis & Countermeasures (MAC),Cloud,DC,No
4410,No,2020-05-01 00:00:00,2020-03-15 00:00:00,A,iDefense- Odin,ML,Chicago,Yes
